Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Lead_Time_Days
8632,US-2024-118087-CHO-MIL-31000,2025-09-09,2026-03-06,Standard Class,118087,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,178.0
8633,US-2024-118087-CHO-FUD-51000,2025-09-09,2026-03-06,Standard Class,118087,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,178.0
8634,US-2024-128370-CHO-TRI-54000,2025-10-09,2026-03-03,Same Day,128370,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,145.0
8635,US-2024-110905-CHO-SCR-58000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,150.0
8636,US-2024-110905-CHO-NUT-13000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,150.0
8637,US-2024-126438-CHO-TRI-54000,2025-10-09,2026-03-06,First Class,126438,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,148.0
8638,US-2024-110905-CHO-MIL-31000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,150.0
8639,US-2024-152093-CHO-NUT-13000,2025-10-09,2026-03-08,Standard Class,152093,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,150.0
8640,US-2024-110905-CHO-FUD-51000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,150.0
8641,US-2024-128370-CHO-SCR-58000,2025-10-09,2026-03-03,Same Day,128370,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,145.0
8642,US-2024-159954-CHO-FUD-51000,2025-10-09,2026-03-07,Standard Class,159954,United States,Atlanta,Georgia,30318,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,149.0
8643,US-2024-110905-CHO-NUT-13000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,150.0
8644,US-2024-147403-CHO-SCR-58000,2025-10-09,2026-03-06,First Class,147403,United States,Akron,Ohio,44312,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,148.0
8645,US-2024-122280-CHO-FUD-51000,2025-10-09,2026-03-03,Same Day,122280,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,145.0
8646,US-2024-110905-CHO-MIL-31000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,150.0
8647,US-2024-110905-CHO-NUT-13000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,Lot's O' Nuts,150.0
8648,US-2024-110905-CHO-SCR-58000,2025-10-09,2026-03-08,Second Class,110905,United States,Springfield,Missouri,65807,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,150.0
8649,US-2024-123036-CHO-SCR-58000,2025-10-09,2026-03-10,Standard Class,123036,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,152.0
8650,US-2024-123036-CHO-MIL-31000,2025-10-09,2026-03-10,Standard Class,123036,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,152.0
8651,US-2024-120999-CHO-MIL-31000,2025-10-09,2026-03-08,Standard Class,120999,United States,Naperville,Illinois,60540,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,150.0
8652,CA-2024-126438-CHO-TRI-54000,2025-10-09,2026-03-06,First Class,126438,Canada,Montreal,Quebec,H1C,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,148.0
8653,US-2024-149559-CHO-FUD-51000,2025-11-09,2026-03-05,Same Day,149559,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,Lot's O' Nuts,116.0
8654,US-2024-142188-CHO-SCR-58000,2025-11-09,2026-03-04,Same Day,142188,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,115.0
8655,US-2024-144484-CHO-TRI-54000,2025-11-09,2026-03-04,Same Day,144484,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,115.0
8656,US-2024-112774-CHO-FUD-51000,2025-11-09,2026-03-05,First Class,112774,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,Lot's O' Nuts,116.0
8657,US-2024-160836-CHO-TRI-54000,2025-11-09,2026-03-09,Standard Class,160836,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,120.0
8658,US-2024-152898-CHO-SCR-58000,2025-11-09,2026-03-08,Standard Class,152898,United States,Richmond,Virginia,23223,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,119.0
8659,US-2024-160836-CHO-TRI-54000,2025-11-09,2026-03-09,Standard Class,160836,United States,Houston,Texas,77070,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,120.0
8660,US-2024-127726-CHO-TRI-54000,2025-11-09,2026-03-06,Second Class,127726,United States,Georgetown,Kentucky,40324,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,117.0
8661,US-2024-144484-CHO-SCR-58000,2025-11-09,2026-03-04,Same Day,144484,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,115.0
8662,US-2024-142188-CHO-NUT-13000,2025-11-09,2026-03-04,Same Day,142188,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,115.0
8663,US-2024-149559-CHO-NUT-13000,2025-11-09,2026-03-05,Same Day,149559,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,116.0
8664,US-2024-117044-CHO-FUD-51000,2025-11-09,2026-03-06,Second Class,117044,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,117.0
8665,US-2024-127726-CHO-FUD-51000,2025-11-09,2026-03-06,Second Class,127726,United States,Georgetown,Kentucky,40324,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,117.0
8666,US-2024-142188-CHO-MIL-31000,2025-11-09,2026-03-04,Same Day,142188,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,115.0
8667,US-2024-166898-CHO-NUT-13000,2025-11-09,2026-03-06,Second Class,166898,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,117.0
8668,US-2024-149559-CHO-NUT-13000,2025-11-09,2026-03-05,Same Day,149559,United States,Long Beach,California,90805,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,116.0
8669,US-2024-124898-OTH-KAZ-38000,2025-11-09,2026-03-08,Standard Class,124898,United States,Columbus,Georgia,31907,Other,Gulf,OTH-KAZ-38000,Kazookles,22.75,7,1.75,21.0,Secret Factory,119.0
8670,US-2024-117044-CHO-FUD-51000,2025-11-09,2026-03-06,Second Class,117044,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,117.0
8671,US-2024-142188-CHO-TRI-54000,2025-11-09,2026-03-04,Same Day,142188,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,41.25,11,26.95,14.3,Wicked Choccy's,115.0
8672,US-2024-160836-CHO-NUT-13000,2025-11-09,2026-03-09,Standard Class,160836,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,120.0
8673,US-2024-142188-CHO-SCR-58000,2025-11-09,2026-03-04,Same Day,142188,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,115.0
8674,US-2024-166898-CHO-MIL-31000,2025-11-09,2026-03-06,Second Class,166898,United States,Santa Ana,California,92704,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,Wicked Choccy's,117.0
8675,US-2024-103611-CHO-NUT-13000,2025-12-09,2026-03-08,First Class,103611,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,89.0
8676,US-2024-140676-CHO-NUT-13000,2025-12-09,2026-03-08,First Class,140676,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,89.0
8677,US-2024-108749-CHO-FUD-51000,2025-12-09,2026-03-08,First Class,108749,United States,Woonsocket,Rhode Island,2895,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,89.0
8678,US-2024-108749-CHO-NUT-13000,2025-12-09,2026-03-08,First Class,108749,United States,Woonsocket,Rhode Island,2895,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,89.0
8679,US-2024-109582-CHO-TRI-54000,2025-12-09,2026-03-10,Second Class,109582,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,Wicked Choccy's,91.0
8680,US-2024-140676-CHO-TRI-54000,2025-12-09,2026-03-08,First Class,140676,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,89.0
8681,US-2024-140676-CHO-TRI-54000,2025-12-09,2026-03-08,First Class,140676,United States,Baltimore,Maryland,21215,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,89.0
8944,US-2024-129378-CHO-NUT-13000,2025-01-10,2025-03-25,First Class,129378,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,74.0
8945,US-2024-156951-CHO-MIL-31000,2025-01-10,2025-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,Wicked Choccy's,80.0
8946,US-2024-129378-CHO-NUT-13000,2025-01-10,2025-03-25,First Class,129378,United States,San Jose,California,95123,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,74.0
8947,US-2024-152275-CHO-SCR-58000,2025-01-10,2025-03-31,Standard Class,152275,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15.0,6.6,Lot's O' Nuts,80.0
8948,US-2024-156951-CHO-NUT-13000,2025-01-10,2025-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,Lot's O' Nuts,80.0
8949,US-2024-129378-CHO-SCR-58000,2025-01-10,2025-03-25,First Class,129378,United States,San Jose,California,95123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,46.8,13,32.5,14.3,Lot's O' Nuts,74.0
8950,US-2024-129378-CHO-TRI-54000,2025-01-10,2025-03-25,First Class,129378,United States,San Jose,California,95123,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,74.0
8951,US-2024-117807-CHO-TRI-54000,2025-01-10,2025-03-30,Standard Class,117807,United States,Fremont,Nebraska,68025,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,Wicked Choccy's,79.0
8952,US-2024-156951-CHO-FUD-51000,2025-01-10,2025-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,80.0
8953,US-2024-156951-CHO-MIL-31000,2025-01-10,2025-03-31,Standard Class,156951,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,Wicked Choccy's,80.0
8954,US-2024-139577-CHO-FUD-51000,2025-01-10,2025-03-29,Standard Class,139577,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,78.0
8955,US-2024-113418-CHO-FUD-51000,2025-01-10,2025-03-26,First Class,113418,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,Lot's O' Nuts,75.0
8956,US-2024-141117-CHO-TRI-54000,2025-02-10,2025-03-31,Standard Class,141117,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,49.0
8957,US-2024-137414-CHO-SCR-58000,2025-02-10,2025-03-29,Standard Class,137414,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,47.0
8958,US-2024-162558-CHO-SCR-58000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,46.0
8959,US-2024-116113-OTH-LIC-15000,2025-02-10,2025-03-29,Second Class,116113,United States,Montgomery,Alabama,36116,Other,Gulf,OTH-LIC-15000,Lickable Wallpaper,40.0,2,20.0,20.0,Secret Factory,47.0
8960,US-2024-126074-CHO-NUT-13000,2025-02-10,2025-03-29,Standard Class,126074,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,38.39,11,27.39,11.0,Lot's O' Nuts,47.0
8961,US-2024-162558-CHO-MIL-31000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,46.0
8962,US-2024-162558-CHO-MIL-31000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,46.0
8963,US-2024-162558-CHO-FUD-51000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,46.0
8964,US-2024-152926-CHO-TRI-54000,2025-02-10,2025-03-27,Second Class,152926,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,Wicked Choccy's,45.0
8965,US-2024-152926-CHO-TRI-54000,2025-02-10,2025-03-27,Second Class,152926,United States,Houston,Texas,77041,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,Wicked Choccy's,45.0
8966,US-2024-126074-CHO-TRI-54000,2025-02-10,2025-03-29,Standard Class,126074,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,Wicked Choccy's,47.0
8967,US-2024-141117-CHO-FUD-51000,2025-02-10,2025-03-31,Standard Class,141117,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,49.0
8968,US-2024-126074-CHO-MIL-31000,2025-02-10,2025-03-29,Standard Class,126074,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,Wicked Choccy's,47.0
8969,US-2024-162558-CHO-SCR-58000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,46.0
8970,US-2024-105914-CHO-TRI-54000,2025-02-10,2025-03-31,Standard Class,105914,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,Wicked Choccy's,49.0
8971,US-2024-126074-CHO-SCR-58000,2025-02-10,2025-03-29,Standard Class,126074,United States,Trenton,Michigan,48183,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,47.0
8972,US-2024-141117-CHO-FUD-51000,2025-02-10,2025-03-31,Standard Class,141117,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,49.0
8973,US-2024-162558-CHO-SCR-58000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,Lot's O' Nuts,46.0
8974,US-2024-101308-OTH-LIC-15000,2025-02-10,2025-03-30,Standard Class,101308,United States,Seattle,Washington,98105,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,Secret Factory,48.0
8975,US-2024-162558-CHO-NUT-13000,2025-02-10,2025-03-28,First Class,162558,United States,Knoxville,Tennessee,37918,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,Lot's O' Nuts,46.0
8976,US-2024-147564-CHO-MIL-31000,2025-02-10,2025-03-29,Standard Class,147564,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,47.0
8977,US-2024-105914-CHO-FUD-51000,2025-02-10,2025-03-31,Standard Class,105914,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,Lot's O' Nuts,49.0
8978,US-2024-141117-CHO-FUD-51000,2025-02-10,2025-03-31,Standard Class,141117,United States,Springfield,Oregon,97477,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,Lot's O' Nuts,49.0
8979,US-2024-137414-CHO-FUD-51000,2025-02-10,2025-03-29,Standard Class,137414,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,Lot's O' Nuts,47.0
8980,US-2024-123981-OTH-KAZ-38000,2025-02-10,2025-03-31,Standard Class,123981,United States,New York City,New York,10035,Other,Atlantic,OTH-KAZ-38000,Kazookles,3.25,1,0.25,3.0,Secret Factory,49.0
8981,US-2024-101308-CHO-MIL-31000,2025-02-10,2025-03-30,Standard Class,101308,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,Wicked Choccy's,48.0
8982,US-2024-143035-CHO-FUD-51000,2025-03-10,2025-03-28,Second Class,143035,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,Lot's O' Nuts,18.0
8983,US-2024-101749-CHO-NUT-13000,2025-03-10,2025-03-31,Standard Class,101749,United States,Pasadena,California,91104,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,21.0
8984,US-2024-149853-CHO-SCR-58000,2025-03-10,2025-04-01,Standard Class,149853,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,Lot's O' Nuts,22.0
8985,US-2024-143035-OTH-GUM-21000,2025-03-10,2025-03-28,Second Class,143035,United States,New York City,New York,10009,Other,Atlantic,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,Secret Factory,18.0
8986,US-2024-144820-CHO-NUT-13000,2025-03-10,2025-03-30,Second Class,144820,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,Lot's O' Nuts,20.0
8987,US-2024-141789-CHO-FUD-51000,2025-03-10,2025-03-29,First Class,141789,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,Lot's O' Nuts,19.0
8988,US-2024-149853-CHO-FUD-51000,2025-03-10,2025-04-01,Standard Class,149853,United States,Hialeah,Florida,33012,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,22.0
8989,US-2024-134607-CHO-SCR-58000,2025-03-10,2025-03-31,Second Class,134607,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,Lot's O' Nuts,21.0
8990,US-2024-143035-CHO-NUT-13000,2025-03-10,2025-03-28,Second Class,143035,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,Lot's O' Nuts,18.0
8991,US-2024-163818-CHO-SCR-58000,2025-04-10,2026-03-31,Standard Class,163818,United States,Clinton,Maryland,20735,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,Lot's O' Nuts,355.0
8992,US-2024-131807-CHO-MIL-31000,2025-05-10,2026-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,Wicked Choccy's,327.0
8993,US-2024-143112-CHO-NUT-13000,2025-05-10,2026-04-01,Standard Class,143112,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,Lot's O' Nuts,326.0
8994,US-2024-131807-CHO-FUD-51000,2025-05-10,2026-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,Lot's O' Nuts,327.0
8995,US-2024-131807-CHO-SCR-58000,2025-05-10,2026-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,Lot's O' Nuts,327.0
8996,US-2024-131807-CHO-TRI-54000,2025-05-10,2026-04-02,Standard Class,131807,United States,Chico,California,95928,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,327.0
8997,US-2024-167661-CHO-TRI-54000,2025-05-10,2026-04-02,Standard Class,167661,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,Wicked Choccy's,327.0
8998,US-2024-167661-CHO-MIL-31000,2025-05-10,2026-04-02,Standard Class,167661,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,Wicked Choccy's,327.0
8999,US-2024-103247-CHO-FUD-51000,2025-05-10,2026-03-31,Second Class,103247,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,Lot's O' Nuts,325.0
9000,US-2024-131807-OTH-LIC-15000,2025-05-10,2026-04-02,Standard Class,131807,United States,Chico,California,95928,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,100.0,5,50.0,50.0,Secret Factory,327.0
